Time (Sec);S11;S4;S3;S9;S19;S5;S22;S10;S17;S16;S6;S18;S13;S15;S21;S14;S7;S12;S20;S8;S1;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;
0.1018746666666667;99.986032;99.98960879999998;99.98300239999998;99.98653439999998;99.98583199999999;99.98983759999999;99.98239999999998;99.98275759999999;99.98252879999998;99.98249999999999;99.98653439999998;99.98628959999999;99.98229999999998;99.9862608;99.97899679999998;99.98275759999999;99.97947039999997;99.9895928;99.97909679999998;99.97613839999997;150.0;
0.2036173333333334;99.98583199999999;99.98950879999998;99.98290239999997;99.98643439999998;99.98573199999998;99.98973759999998;99.98229999999998;99.98265759999998;99.98242879999998;99.98229999999998;99.98643439999998;99.98628959999999;99.98229999999998;99.98252879999998;99.97899679999998;99.98265759999998;99.97947039999997;99.9894928;99.97899679999998;99.97593839999996;150.0;
0.3036173333333333;99.98573199999998;99.98940879999998;99.98280239999997;99.98643439999998;99.98563199999998;99.98973759999998;99.98219999999998;99.98265759999998;99.98232879999998;99.98219999999998;99.98633439999998;99.98618959999999;99.98219999999998;99.98242879999998;99.97889679999997;99.98265759999998;99.97937039999997;99.98939279999999;99.97889679999997;99.97583839999996;150.0;
0.40535999999999983;99.98563199999998;99.98930879999998;99.98280239999997;99.98633439999998;99.98553199999998;99.98963759999998;99.98209999999997;99.98255759999998;99.98232879999998;99.98209999999997;99.98623439999997;99.98608959999999;99.98209999999997;99.98232879999998;99.97879679999997;99.98255759999998;99.97927039999996;99.98929279999999;99.97879679999997;99.97573839999995;150.0;
0.5045973333333331;99.98553199999998;99.98920879999997;99.98270239999997;99.98623439999997;99.98543199999997;99.98953759999998;99.98199999999997;99.98245759999998;99.98222879999997;99.98199999999997;99.98623439999997;99.98598959999998;99.98199999999997;99.98222879999997;99.97869679999997;99.98245759999998;99.97917039999996;99.98919279999998;99.97869679999997;99.97563839999995;150.0;
0.604597333333333;99.98543199999997;99.98910879999997;99.98260239999996;99.98613439999997;99.98543199999997;99.98943759999997;99.98189999999997;99.98235759999997;99.98212879999997;99.98189999999997;99.98613439999997;99.98588959999998;99.98189999999997;99.98212879999997;99.97859679999996;99.98235759999997;99.97907039999996;99.98919279999998;99.97859679999996;99.97553839999995;150.0;
0.7060133333333334;99.98533199999997;99.98910879999997;99.98250239999996;99.98603439999997;99.98533199999997;99.98933759999997;99.98179999999996;99.98225759999997;99.98202879999997;99.98179999999996;99.98603439999997;99.98578959999998;99.98179999999996;99.98202879999997;99.97849679999996;99.98225759999997;99.97897039999995;99.98909279999998;99.97849679999996;99.97543839999994;150.0;
0.8074293333333338;99.98523199999997;99.98900879999997;99.98240239999996;99.98593439999996;99.98523199999997;99.98923759999997;99.98169999999996;99.98215759999997;99.98192879999996;99.98169999999996;99.98593439999996;99.98568959999997;99.98169999999996;99.98192879999996;99.97839679999996;99.98215759999997;99.97887039999995;99.98899279999998;99.97839679999996;99.97533839999994;150.0;
0.9174293333333339;99.98513199999996;99.98890879999996;99.98230239999995;99.98583439999996;99.98513199999996;99.98913759999996;99.98159999999996;99.98205759999996;99.98182879999996;99.98159999999996;99.98583439999996;99.98558959999997;99.98159999999996;99.98182879999996;99.97829679999995;99.98205759999996;99.97877039999995;99.98889279999997;99.97829679999995;99.97523839999994;150.0;
1.002201333333334;99.98503199999996;99.98880879999996;99.98220239999995;99.98573439999996;99.98503199999996;99.98903759999996;99.98149999999995;99.98195759999996;99.98172879999996;99.98149999999995;99.98573439999996;99.98548959999997;99.98149999999995;99.98172879999996;99.97819679999995;99.98195759999996;99.97867039999994;99.98879279999997;99.97819679999995;99.97513839999993;150.0;
1.1022013333333336;99.98503199999996;99.98870879999996;99.98210239999995;99.98563439999995;99.98493199999996;99.98893759999996;99.98139999999995;99.98185759999996;99.98162879999995;99.98149999999995;99.98563439999995;99.98538959999996;99.98139999999995;99.98172879999996;99.97809679999995;99.98185759999996;99.97857039999994;99.98869279999997;99.97809679999995;99.97513839999993;150.0;
1.2032906666666667;99.98493199999996;99.98860879999995;99.98200239999994;99.98553439999995;99.98483199999995;99.98883759999995;99.98139999999995;99.98175759999995;99.98152879999995;99.98139999999995;99.98553439999995;99.98528959999996;99.98129999999995;99.98162879999995;99.97799679999994;99.98175759999995;99.97847039999994;99.98859279999996;99.97809679999995;99.97503839999993;150.0;
1.3036173333333332;99.98483199999995;99.98850879999995;99.98190239999994;99.98543439999995;99.98473199999995;99.98873759999995;99.98129999999995;99.98165759999995;99.98142879999995;99.98129999999995;99.98543439999995;99.98528959999996;99.98129999999995;99.98152879999995;99.97799679999994;99.98165759999995;99.97847039999994;99.98849279999996;99.97799679999994;99.97493839999993;150.0;
1.4036173333333324;99.98473199999995;99.98840879999995;99.98180239999994;99.98543439999995;99.98463199999995;99.98873759999995;99.98119999999994;99.98165759999995;99.98132879999994;99.98119999999994;99.98533439999994;99.98518959999996;99.98119999999994;99.98142879999995;99.97789679999994;99.98165759999995;99.97837039999993;99.98839279999996;99.97789679999994;99.97483839999992;150.0;
1.5053599999999983;99.98463199999995;99.98830879999994;99.98180239999994;99.98533439999994;99.98453199999994;99.98863759999995;99.98109999999994;99.98155759999995;99.98132879999994;99.98109999999994;99.98523439999994;99.98508959999995;99.98109999999994;99.98132879999994;99.97779679999994;99.98155759999995;99.97827039999993;99.98829279999995;99.97779679999994;99.97473839999992;150.0;
1.6045973333333303;99.98453199999994;99.98820879999994;99.98170239999993;99.98523439999994;99.98443199999994;99.98853759999994;99.98099999999994;99.98145759999994;99.98122879999994;99.98099999999994;99.98523439999994;99.98498959999995;99.98099999999994;99.98122879999994;99.97769679999993;99.98145759999994;99.97817039999993;99.98819279999995;99.97769679999993;99.97463839999992;150.0;
1.7045973333333293;99.98443199999994;99.98810879999994;99.98160239999993;99.98513439999994;99.98443199999994;99.98843759999994;99.98089999999993;99.98135759999994;99.98112879999994;99.98089999999993;99.98513439999994;99.98488959999995;99.98089999999993;99.98112879999994;99.97759679999993;99.98135759999994;99.97807039999992;99.98819279999995;99.97759679999993;99.97453839999991;150.0;
1.8060133333333288;99.98433199999994;99.98810879999994;99.98150239999993;99.98503439999993;99.98433199999994;99.98833759999994;99.98079999999993;99.98125759999994;99.98102879999993;99.98079999999993;99.98503439999993;99.98478959999994;99.98079999999993;99.98102879999993;99.97749679999993;99.98125759999994;99.97797039999992;99.98809279999995;99.97749679999993;99.97443839999991;150.0;
